Region,"Town / Township","Quarter / Village Tract","Postal Code"
"Yangon Region","Seikgyikanaungto Township","Kha Naung To (East) Quarter",1127003
"Yangon Region","Seikgyikanaungto Township","Kha Naung To (West) Quarter",1127004
"Yangon Region","Seikgyikanaungto Township","U Htun Oh Quarter",1127005
"Yangon Region","Seikgyikanaungto Township","Pan Pin Chaung Quarter",1127006
"Yangon Region","Seikgyikanaungto Township","No (5/6/7) Quarter",1127007
"Yangon Region","Seikgyikanaungto Township","Chaung Waing Lay Quarter",1127008
"Yangon Region","Seikgyikanaungto Township","Tha Khin Ba Thaung Quarter",1127009
"Yangon Region","Cocokyun Township","No (1) Quarter",1128001
"Yangon Region","Cocokyun Township","No (2) Quarter",1128002
"Yangon Region","Thanlyin Township","Myo Haung (West) Quarter",1129001
"Yangon Region","Thanlyin Township","Myo Haung (Middle) Quarter",1129002
"Yangon Region","Thanlyin Township","Myo Haung (East) Quarter",1129003
"Yangon Region","Thanlyin Township","Thauk Taw Kwin Quarter",1129004
"Yangon Region","Thanlyin Township","Oke Hpo Su Quarter",1129005
"Yangon Region","Thanlyin Township","Ah Hmu Htan Quarter",1129006
"Yangon Region","Thanlyin Township","Bago Su Quarter",1129007
"Yangon Region","Thanlyin Township","Htan Pin Kone Quarter",1129008
"Yangon Region","Thanlyin Township","Myo Thit (East) Quarter",1129009
"Yangon Region","Thanlyin Township","Myo Thit (Middle) Quarter",1129010
"Yangon Region","Thanlyin Township","Myo Thit (West) Quarter",1129011
"Yangon Region","Thanlyin Township","Myo Ma (South) Quarter",1129012
"Yangon Region","Thanlyin Township","Myo Ma (North) Quarter",1129013
"Yangon Region","Thanlyin Township","Aung Min Ga Lar Quarter",1129014
"Yangon Region","Thanlyin Township","Dahr Gar Quarter",1129015
"Yangon Region","Thanlyin Township","Yae Nan Quarter",1129016
"Yangon Region","Thanlyin Township","Aung Chan Thar Quarter",1129017
"Yangon Region","Thanlyin Township","Win Kha Nee Village Tract",1129200
"Yangon Region","Thanlyin Township","Hpar Ku (East) Village Tract",1129201
"Yangon Region","Thanlyin Township","Hpar Ku (West) Village Tract",1129202
"Yangon Region","Thanlyin Township","Day Zat Village Tract",1129203
"Yangon Region","Thanlyin Township","Yone Tha Pyay Kan Village Tract",1129204
"Yangon Region","Thanlyin Township","Min Ga Lun Village Tract",1129205
"Yangon Region","Thanlyin Township","Baw Tha Pyay Kan Village Tract",1129206
"Yangon Region","Thanlyin Township","Kayin Seik Village Tract",1129207
"Yangon Region","Thanlyin Township","Tha Pyay Kone Village Tract",1129208
"Yangon Region","Thanlyin Township","Bagan Taung Village Tract",1129209
"Yangon Region","Thanlyin Township","Ah Lun Soke Village Tract",1129210
"Yangon Region","Thanlyin Township","Kyaung Kone Seik Gyi (a) Gya Mar Village Tract",1129211
"Yangon Region","Thanlyin Township","Let Yet San Village Tract",1129212
"Yangon Region","Thanlyin Township","Thu Htay Kwin Village Tract",1129213
"Yangon Region","Thanlyin Township","Sit Pin Kwin Village Tract",1129214
"Yangon Region","Thanlyin Township","Ba Yet Village Tract",1129215
"Yangon Region","Thanlyin Township","Nga Byay Ma Village Tract",1129216
"Yangon Region","Thanlyin Township","Nga/Pa Village Tract",1129217
"Yangon Region","Thanlyin Township","Tha Nat Pin Village Tract",1129218
"Yangon Region","Thanlyin Township","Bo Gyoke Village Tract",1129219
"Yangon Region","Thanlyin Township","Nyaung Thone Pin Village Tract",1129220
"Yangon Region","Thanlyin Township","Hpa Yar Kone Village Tract",1129221
"Yangon Region","Thanlyin Township","La Har Yet Village Tract",1129222
"Yangon Region","Thanlyin Township","Ka Dat Hpyar Village Tract",1129223
"Yangon Region","Thanlyin Township","Nyaung Lay Pin Village Tract",1129224
"Yangon Region","Thanlyin Township","Ku Lar Wea Village Tract",1129225
"Yangon Region","Thanlyin Township","Say Lone Gyi Village Tract",1129226
"Yangon Region","Thanlyin Township","Chaung Sauk Village Tract",1129227
"Yangon Region","Kyauktan Township","Ah Shey Paing Quarter",1130001
"Yangon Region","Kyauktan Township","Ah Lel Paing Quarter",1130002
"Yangon Region","Kyauktan Township","Ah Nauk Paing Quarter",1130003
"Yangon Region","Kyauktan Township","Sin Kan Quarter",1130004
"Yangon Region","Kyauktan Township","Shwe Kone Quarter",1130005
"Yangon Region","Kyauktan Township","San Chein Hmi Quarter",1130006
"Yangon Region","Kyauktan Township","Thi Dar Myaing Quarter",1130007
"Yangon Region","Kyauktan Township","Shwe Pyi Thar Yar Quarter",1130008
"Yangon Region","Kyauktan Township","Aye Mya Thi Dar Quarter",1130009
"Yangon Region","Kyauktan Township","Kan Pyaung Village Tract",1130200
"Yangon Region","Kyauktan Township","Pi La Khat Village Tract",1130201
"Yangon Region","Kyauktan Township","Kyon Kan Village Tract",1130202
"Yangon Region","Kyauktan Township","Wea Gyi Village Tract",1130203
"Yangon Region","Kyauktan Township","Ywar Thit Gyi Village Tract",1130204
"Yangon Region","Kyauktan Township","Kyan Pin Village Tract",1130205
"Yangon Region","Kyauktan Township","Thaung Gyi Village Tract",1130206
"Yangon Region","Kyauktan Township","Kayin Chaung Village Tract",1130207
"Yangon Region","Kyauktan Township","Zwe Ka Nar Village Tract",1130208
"Yangon Region","Kyauktan Township","Ah Se Village Tract",1130209
"Yangon Region","Kyauktan Township","Min Ga Lun Village Tract",1130210
"Yangon Region","Kyauktan Township","Na Ywe Chaung Village Tract",1130211
"Yangon Region","Kyauktan Township","Sit Ta Pin Village Tract",1130212
"Yangon Region","Kyauktan Township","Mya Kaing Village Tract",1130213
"Yangon Region","Kyauktan Township","Boe Ba Village Tract",1130214
"Yangon Region","Kyauktan Township","Tha Nat Pin Chin Village Tract",1130215
"Yangon Region","Kyauktan Township","Baw Ga Lut Village Tract",1130216
"Yangon Region","Kyauktan Township","Chaung Wa Village Tract",1130217
"Yangon Region","Kyauktan Township","Kwa Hnee Village Tract",1130218
"Yangon Region","Kyauktan Township","Zwe Bar Kone Tan Village Tract",1130219
"Yangon Region","Kyauktan Township","Nyaung Waing Village Tract",1130220
"Yangon Region","Kyauktan Township","Yae Kyaw Village Tract",1130221
"Yangon Region","Kyauktan Township","Kyar Kan Village Tract",1130222
"Yangon Region","Kyauktan Township","Par Da Gyi Village Tract",1130223
"Yangon Region","Kyauktan Township","U Yin Village Tract",1130224
"Yangon Region","Kyauktan Township","Shwe Pyauk Village Tract",1130225
"Yangon Region","Kyauktan Township","Pan Taw Village Tract",1130226
"Yangon Region","Kyauktan Township","Ywar Thit Ka Lay Village Tract",1130227
"Yangon Region","Kyauktan Township","Mee Pya Village Tract",1130228
"Yangon Region","Kyauktan Township","Ka Mar Ka Loke Village Tract",1130229
"Yangon Region","Kyauktan Township","Kha Naung Village Tract",1130230
"Yangon Region","Kyauktan Township","Sin Ma Kaw Village Tract",1130231
"Yangon Region","Kyauktan Township","Pan Chaung Village Tract",1130232
"Yangon Region","Kyauktan Township","Tar Pat Village Tract",1130233
"Yangon Region","Kyauktan Township","Ka Dat Pa Na Village Tract",1130234
"Yangon Region","Kyauktan Township","Win Gyi Village Tract",1130235
"Yangon Region","Kyauktan Township","Sit Tan Village Tract",1130236
"Yangon Region","Kyauktan Township","Poke Ta Loke Village Tract",1130237
"Yangon Region","Kyauktan Township","Ma Yan Bay Village Tract",1130238
"Yangon Region","Kyauktan Township","Shan Chaung Village Tract",1130239
"Yangon Region","Kyauktan Township","Tu Myaung Village Tract",1130240
"Yangon Region","Kyauktan Township","Ta Man Gyi Kone Village Tract",1130241
"Yangon Region","Kyauktan Township","Aung Chan Thar Village Tract",1130242
"Yangon Region","Kyauktan Township","Ku Lar Tan Village Tract",1130243
"Yangon Region","Kyauktan Township","Boe Kone Village Tract",1130244
"Yangon Region","Kyauktan Township","Zee Hpyu Pin Village Tract",1130245
"Yangon Region","Thongwa Township","No (1) Quarter",1131001
"Yangon Region","Thongwa Township","No (2) Quarter",1131002
"Yangon Region","Thongwa Township","No (3) Quarter",1131003
"Yangon Region","Thongwa Township","No (4) Quarter",1131004
"Yangon Region","Thongwa Township","No (5) Quarter",1131005
"Yangon Region","Thongwa Township","No (6) Quarter",1131006
"Yangon Region","Thongwa Township","No (7) Quarter",1131007
"Yangon Region","Thongwa Township","No (8) Quarter",1131008
"Yangon Region","Thongwa Township","No (9) Quarter",1131009
"Yangon Region","Thongwa Township","No (10) Quarter",1131010
"Yangon Region","Thongwa Township","No (11) Quarter",1131011
"Yangon Region","Thongwa Township","No (12) Quarter",1131012
"Yangon Region","Thongwa Township","Pale Village Tract",1131200
"Yangon Region","Thongwa Township","Nyaung Ni Village Tract",1131201
"Yangon Region","Thongwa Township","Ywar Thit Village Tract",1131202
"Yangon Region","Thongwa Township","Thaik Tu Kan Village Tract",1131203
"Yangon Region","Thongwa Township","Kan Myint Village Tract",1131204
"Yangon Region","Thongwa Township","Pyin Ma Kan Village Tract",1131205
"Yangon Region","Thongwa Township","Ye Nwet Village Tract",1131206
"Yangon Region","Thongwa Township","Kyar Win Village Tract",1131207
"Yangon Region","Thongwa Township","Bant Bway Village Tract",1131208
"Yangon Region","Thongwa Township","Min Village Tract",1131209
"Yangon Region","Thongwa Township","Eik Tha Ya Village Tract",1131210
"Yangon Region","Thongwa Township","Thongwa (West) Village Tract",1131211
"Yangon Region","Thongwa Township","Nan Yaw Village Tract",1131212
"Yangon Region","Thongwa Township","Pa Dat Taing Village Tract",1131213
"Yangon Region","Thongwa Township","Let Pan Nan Kha Le Village Tract",1131214
"Yangon Region","Thongwa Township","Sa Bai Chaung Village Tract",1131215
"Yangon Region","Thongwa Township","Kyon Kyeik Village Tract",1131216
"Yangon Region","Thongwa Township","Ka Dat Pa Na Village Tract",1131217
"Yangon Region","Thongwa Township","Se Village Tract",1131218
"Yangon Region","Thongwa Township","Tha Yaw Taw Village Tract",1131219
"Yangon Region","Thongwa Township","Ah Hpaung Village Tract",1131220
"Yangon Region","Thongwa Township","Thea Kone Village Tract",1131221
"Yangon Region","Thongwa Township","Kyar Bo Village Tract",1131222
"Yangon Region","Thongwa Township","Ah Zat Wa Village Tract",1131223
"Yangon Region","Thongwa Township","Hpa Yar Gyi Village Tract",1131224
"Yangon Region","Thongwa Township","Ta Man Gyi Village Tract",1131225
"Yangon Region","Thongwa Township","Ah Zan Taw Sun Village Tract",1131226
"Yangon Region","Thongwa Township","Hpa Yon Kan Village Tract",1131227
"Yangon Region","Thongwa Township","Mi Chaung Kan Village Tract",1131228
"Yangon Region","Thongwa Township","Ta Kaw Village Tract",1131229
"Yangon Region","Thongwa Township","Let Pan Kyoe Village Tract",1131230
"Yangon Region","Thongwa Township","Yae Paw Kan Village Tract",1131231
"Yangon Region","Thongwa Township","Tha Khut Kone Village Tract",1131232
"Yangon Region","Thongwa Township","Shan Su Village Tract",1131233
"Yangon Region","Thongwa Township","Kun Ka La Village Tract",1131234
"Yangon Region","Thongwa Township","Bagan Taung Su Village Tract",1131235
"Yangon Region","Thongwa Township","Pa Toke Village Tract",1131236
"Yangon Region","Thongwa Township","Zwe Htaw Village Tract",1131237
"Yangon Region","Thongwa Township","Htone Gyi Village Tract",1131238
"Yangon Region","Thongwa Township","Kone Kha Lar Village Tract",1131239
"Yangon Region","Thongwa Township","Ka Tone Paw (Upper) Village Tract",1131240
"Yangon Region","Thongwa Township","Ka Tone Paw (Middle) Village Tract",1131241
"Yangon Region","Thongwa Township","Let Pan Chaung Village Tract",1131242
"Yangon Region","Thongwa Township","Ma Gyi Pin Chaung Village Tract",1131243
"Yangon Region","Thongwa Township","Kaing Kone Village Tract",1131244
"Yangon Region","Thongwa Township","Kywe Te Kone Village Tract",1131245
"Yangon Region","Thongwa Township","Nyaung Pin Khin Tan Village Tract",1131246
"Yangon Region","Thongwa Township","Ah Lan Kone Village Tract",1131247
"Yangon Region","Thongwa Township","Sit Kone Taw Sun Village Tract",1131248
"Yangon Region","Thongwa Township","Tin Taung Chaung Village Tract",1131249
"Yangon Region","Thongwa Township","Hmo Kone Thar Village Tract",1131250
"Yangon Region","Thongwa Township","Aung Pan Sein Village Tract",1131251
"Yangon Region","Thongwa Township","Aung Thar Dan Village Tract",1131252
"Yangon Region","Thongwa Township","Aw Bar Nyunt Village Tract",1131253
"Yangon Region","Thongwa Township","Beik Theik Village Tract",1131254
"Yangon Region","Thongwa Township","Ma Har Meik Village Tract",1131255
"Yangon Region","Thongwa Township","Hay Ma Za Lar Village Tract",1131256
"Yangon Region","Thongwa Township","Min Ywar Ah Thin Village Tract",1131257
"Yangon Region","Thongwa Township","Tha Ma Seik Ta Village Tract",1131258
"Yangon Region","Thongwa Township","Thar Thar Myaing Village Tract",1131259
"Yangon Region","Thongwa Township","Thar Ga Ra Village Tract",1131260
"Yangon Region","Thongwa Township","Htun Sein Ah Thin Village Tract",1131261
"Yangon Region","Thongwa Township","Zaw Ti Ka Village Tract",1131262
"Yangon Region","Thongwa Township","Yan Gyi Aung Village Tract",1131263
"Yangon Region","Kayan Township","No (1) Quarter",1132001
"Yangon Region","Kayan Township","No (2) Quarter",1132002
"Yangon Region","Kayan Township","No (3) Quarter",1132003
"Yangon Region","Kayan Township","No (4) Quarter",1132004
"Yangon Region","Kayan Township","No (5) Quarter",1132005
"Yangon Region","Kayan Township","No (6) Quarter",1132006
"Yangon Region","Kayan Township","No (7) Quarter",1132007
"Yangon Region","Kayan Township","No (8) Quarter",1132008
"Yangon Region","Kayan Township","No (9) Quarter",1132009
"Yangon Region","Kayan Township","No (10) Quarter",1132010
"Yangon Region","Kayan Township","No (11) Quarter",1132011
"Yangon Region","Kayan Township","No (12) Quarter",1132012
"Yangon Region","Kayan Township","Kun Moe Dein Quarter",1132013
"Yangon Region","Kayan Township","Pauk Pin Village Tract",1132200
"Yangon Region","Kayan Township","Ka Mar Mat Village Tract",1132201
"Yangon Region","Kayan Township","Met Ka Than Village Tract",1132202
"Yangon Region","Kayan Township","Kyone Kyone Kya Village Tract",1132203
"Yangon Region","Kayan Township","Oke Hpo Village Tract",1132204
"Yangon Region","Kayan Township","Maung Ma Village Tract",1132205
"Yangon Region","Kayan Township","Kyu Taw Village Tract",1132206
"Yangon Region","Kayan Township","Ka Mar Chaik Village Tract",1132207
"Yangon Region","Kayan Township","Ah Lel Ywar Village Tract",1132208
"Yangon Region","Kayan Township","Aye Ywar Village Tract",1132209
"Yangon Region","Kayan Township","Swei Ka Tawt Village Tract",1132210
"Yangon Region","Kayan Township","Pein Kan Village Tract",1132211
"Yangon Region","Kayan Township","Hla Bi Lu Village Tract",1132212
"Yangon Region","Kayan Township","Ma Gyi Kan Village Tract",1132213
"Yangon Region","Kayan Township","Yoe Gyi Village Tract",1132214
"Yangon Region","Kayan Township","Kyon Tu Village Tract",1132215
"Yangon Region","Kayan Township","Ta Man Gyi Village Tract",1132216
"Yangon Region","Kayan Township","Ka Ma Ka Loke Village Tract",1132217
"Yangon Region","Kayan Township","Kayin Kan Village Tract",1132218
"Yangon Region","Kayan Township","Kan Nyi Naung Village Tract",1132219
"Yangon Region","Kayan Township","Kywe Ta Lin Village Tract",1132220
"Yangon Region","Kayan Township","Thet Kei Kone Village Tract",1132221
"Yangon Region","Kayan Township","Kha Mat Village Tract",1132222
"Yangon Region","Kayan Township","Kan Beit Village Tract",1132223
"Yangon Region","Kayan Township","Nyaung Pin Kwin Village Tract",1132224
"Yangon Region","Kayan Township","Bagan Taung Village Tract",1132225
"Yangon Region","Kayan Township","Pan Taw Chaung Village Tract",1132226
"Yangon Region","Kayan Township","Day Pauk Village Tract",1132227
"Yangon Region","Kayan Township","Kayin Su Village Tract",1132228
"Yangon Region","Kayan Township","Hpa Yar Pyo Village Tract",1132229
"Yangon Region","Kayan Township","Kwin Hlyar Shey Village Tract",1132230
"Yangon Region","Kayan Township","Hta Yan Kan Village Tract",1132231
"Yangon Region","Kayan Township","Tha Pyu Kan Village Tract",1132232
"Yangon Region","Kayan Township","Pa Lu Kan Village Tract",1132233
"Yangon Region","Kayan Township","Ta Kaw Kan Village Tract",1132234
"Yangon Region","Kayan Township","Kyi Ni Chaung Village Tract",1132235
"Yangon Region","Kayan Township","Pyin Ma Kone Village Tract",1132236
"Yangon Region","Kayan Township","Kyar Kan Village Tract",1132237
"Yangon Region","Kayan Township","Pa Lu Village Tract",1132238
"Yangon Region","Kayan Township","Aung Chan Thar Village Tract",1132239
"Yangon Region","Kayan Township","Bo Ka Lay Village Tract",1132240
"Yangon Region","Kayan Township","Sin Kyu Village Tract",1132241
"Yangon Region","Kayan Township","Kan Kaung Village Tract",1132242
"Yangon Region","Kayan Township","Yae Kyaw Village Tract",1132243
"Yangon Region","Kayan Township","Ohn Pin Village Tract",1132244
"Yangon Region","Kayan Township","Nyaung Lan Village Tract",1132245
"Yangon Region","Kayan Township","Sin Min Aing Village Tract",1132246
"Yangon Region","Kayan Township","Kin Mun Chon Village Tract",1132247
"Yangon Region","Kayan Township","Zee Hpyu Pin Village Tract",1132248
"Yangon Region","Kayan Township","Kyon Kan Village Tract",1132249
"Yangon Region","Kayan Township","Nyaung Pin Thar Village Tract",1132250
"Yangon Region","Kayan Township","Sa Khan Gyi Village Tract",1132251
"Yangon Region","Kayan Township","Kan Thar Village Tract",1132252
"Yangon Region","Twantay Township","Kun Chan Quarter",1133001
"Yangon Region","Twantay Township","Zay Thit Quarter",1133002
"Yangon Region","Twantay Township","Ohn Pin Su Quarter",1133003
"Yangon Region","Twantay Township","Min Paing Quarter",1133004
"Yangon Region","Twantay Township","Kyun Taw Quarter",1133005
"Yangon Region","Twantay Township","Shwe San Taw Quarter",1133006
"Yangon Region","Twantay Township","Oe Bo (East) Quarter",1133007
"Yangon Region","Twantay Township","Oe Bo (West) Quarter",1133008
"Yangon Region","Twantay Township","Khat Ti Ya Village Tract",1133200
"Yangon Region","Twantay Township","Ah Ka la Village Tract",1133201
"Yangon Region","Twantay Township","Ka Tha Paung Village Tract",1133202
"Yangon Region","Twantay Township","Kywe Da Yut Village Tract",1133203
"Yangon Region","Twantay Township","Kayin Chaung Village Tract",1133204
"Yangon Region","Twantay Township","Kha Naung Htein Ta Pin Village Tract",1133205
"Yangon Region","Twantay Township","Sar Hpyu Su Village Tract",1133206
"Yangon Region","Twantay Township","Yae Twin Kone Village Tract",1133207
"Yangon Region","Twantay Township","Tu Chaung Gyi Village Tract",1133208
"Yangon Region","Twantay Township","Ma Wun Village Tract",1133209
"Yangon Region","Twantay Township","Kyi Seik Village Tract",1133210
"Yangon Region","Twantay Township","Tet Thit Village Tract",1133211
"Yangon Region","Twantay Township","Tha Wun Taw Village Tract",1133212
"Yangon Region","Twantay Township","Ta Khun Taing Village Tract",1133213
"Yangon Region","Twantay Township","Ah Dun Village Tract",1133214
"Yangon Region","Twantay Township","Twantay Wa Village Tract",1133215
"Yangon Region","Twantay Township","Pa Thi Village Tract",1133216
"Yangon Region","Twantay Township","Zee Hpyu Kone Village Tract",1133217
"Yangon Region","Twantay Township","Kha Lauk Chaik Village Tract",1133218
"Yangon Region","Twantay Township","Kha Yan Wa Village Tract",1133219
"Yangon Region","Twantay Township","Kha Yan Gyi Village Tract",1133220
"Yangon Region","Twantay Township","Kha Yan Hpyar Village Tract",1133221
"Yangon Region","Twantay Township","Ka Li Htaw Village Tract",1133222
"Yangon Region","Twantay Township","Kyi Tan Village Tract",1133223
"Yangon Region","Twantay Township","Ta Ka Hleit Village Tract",1133224
"Yangon Region","Twantay Township","Yae Kyaw Village Tract",1133225
"Yangon Region","Twantay Township","Ta Mar Ta Kaw Village Tract",1133226
"Yangon Region","Twantay Township","Ta Man Gyi Village Tract",1133227
"Yangon Region","Twantay Township","Kan Village Tract",1133228
"Yangon Region","Twantay Township","Ku Lar Tan Village Tract",1133229
"Yangon Region","Twantay Township","Ma Ngay (Middle) Village Tract",1133230
"Yangon Region","Twantay Township","Byauk Yoe Village Tract",1133231
"Yangon Region","Twantay Township","Let Pan Gwa Village Tract",1133232
"Yangon Region","Twantay Township","Kyun Ka lay Village Tract",1133233
"Yangon Region","Twantay Township","Ah Lat Chaung Village Tract",1133234
"Yangon Region","Twantay Township","Gyaung Waing Village Tract",1133235
"Yangon Region","Twantay Township","Pyawbwe Lay Village Tract",1133236
"Yangon Region","Twantay Township","Peik Swei Village Tract",1133237
"Yangon Region","Twantay Township","Yangon Pauk Village Tract",1133238
"Yangon Region","Twantay Township","Kyaik Tha Le Village Tract",1133239
"Yangon Region","Twantay Township","Hpa Yar Gyi Village Tract",1133240
"Yangon Region","Twantay Township","Pauk Taw Village Tract",1133241
"Yangon Region","Twantay Township","Hpa Yar Ngoke To (South) Village Tract",1133242
"Yangon Region","Twantay Township","Hpa Yar Ngoke To (North) Village Tract",1133243
"Yangon Region","Twantay Township","Kan Beit Village Tract",1133244
"Yangon Region","Twantay Township","San Village Tract",1133245
"Yangon Region","Twantay Township","Ah Yoe Taung Village Tract",1133246
"Yangon Region","Twantay Township","Kyun Bet Village Tract",1133247
"Yangon Region","Twantay Township","Ka Pin Gyi Village Tract",1133248
"Yangon Region","Twantay Township","Kyaung Su Village Tract",1133249
"Yangon Region","Twantay Township","Ah Lel Chaung Village Tract",1133250
"Yangon Region","Twantay Township","Ga Yat La Mee Village Tract",1133251
"Yangon Region","Twantay Township","Shwe Hlay Chaung (Twan) Village Tract",1133252
"Yangon Region","Twantay Township","Pya Tha Taik Village Tract",1133253
"Yangon Region","Twantay Township","Ah Twin Yae Kyaw Village Tract",1133254
"Yangon Region","Twantay Township","Ka Don Village Tract",1133255
"Yangon Region","Twantay Township","Hnget Pyaw San Village Tract",1133256
"Yangon Region","Twantay Township","Kha Loke Village Tract",1133257
"Yangon Region","Twantay Township","Wet Chaung Village Tract",1133258
"Yangon Region","Twantay Township","Shan Su Village Tract",1133259
"Yangon Region","Twantay Township","Htaw Tho Village Tract",1133260
"Yangon Region","Twantay Township","Ma Yan Ta Pin Village Tract",1133261
"Yangon Region","Twantay Township","Mar La Kar Rubber Chan Village Tract",1133262
"Yangon Region","Twantay Township","Ta Loke Htaw Village Tract",1133263
"Yangon Region","Twantay Township","Yangon Rubber Chan Village Tract",1133264
"Yangon Region","Kungyangon Township","Myo Ma Quarter",1134001
"Yangon Region","Kungyangon Township","Kan Gyi -Ma Gyi Tan Quarter",1134002
"Yangon Region","Kungyangon Township","Zay Paing Quarter",1134003
"Yangon Region","Kungyangon Township","Taung Bet Paing Quarter",1134004
"Yangon Region","Kungyangon Township","Min Paing Quarter",1134005
"Yangon Region","Kungyangon Township","Taw Pu Lwea Quarter",1134006
"Yangon Region","Kungyangon Township","San Pya Quarter",1134007
"Yangon Region","Kungyangon Township","Ka Mar Par Village Tract",1134200
"Yangon Region","Kungyangon Township","Kawt Dun Village Tract",1134201
"Yangon Region","Kungyangon Township","Kan Hylar Shey Village Tract",1134202
"Yangon Region","Kungyangon Township","Kayin Chaung Village Tract",1134203
"Yangon Region","Kungyangon Township","Ka Nyin Kone Village Tract",1134204
"Yangon Region","Kungyangon Township","Kya Khat Kone Gyi Village Tract",1134205
"Yangon Region","Kungyangon Township","Kya Khat Kone Lay Village Tract",1134206
"Yangon Region","Kungyangon Township","Kant Ma lar Village Tract",1134207
"Yangon Region","Kungyangon Township","Kha Lauk Ta Yar Village Tract",1134208
"Yangon Region","Kungyangon Township","Hnget Gyi Daung Village Tract",1134209
"Yangon Region","Kungyangon Township","Taik Gyi Village Tract",1134210
"Yangon Region","Kungyangon Township","Su Ka Lat Village Tract",1134211
"Yangon Region","Kungyangon Township","Seik Gyi Village Tract",1134212
"Yangon Region","Kungyangon Township","Nyaung Ngu Village Tract",1134213
"Yangon Region","Kungyangon Township","Taw Kha Yan Ah Shey Village Tract",1134214
"Yangon Region","Kungyangon Township","Taw Kha Yan Ah Nauk Village Tract",1134215
"Yangon Region","Kungyangon Township","Taung Kone 1 Village Tract",1134216
"Yangon Region","Kungyangon Township","Taw Ku Ah Shey Village Tract",1134217
"Yangon Region","Kungyangon Township","Taw Ku Ah Nauk Village Tract",1134218
"Yangon Region","Kungyangon Township","Taw Kyaung Village Tract",1134219
"Yangon Region","Kungyangon Township","Taw Pyar Village Tract",1134220
"Yangon Region","Kungyangon Township","Taw Lan Village Tract",1134221
"Yangon Region","Kungyangon Township","Taw Kha Lu Village Tract",1134222
"Yangon Region","Kungyangon Township","Taw Kha Yan Lay Village Tract",1134223
"Yangon Region","Kungyangon Township","Hti Hpar Village Tract",1134224
"Yangon Region","Kungyangon Township","Day Da Naw Village Tract",1134225
"Yangon Region","Kungyangon Township","Da Yei Lu Village Tract",1134226
"Yangon Region","Kungyangon Township","Pi La Khat Village Tract",1134227
"Yangon Region","Kungyangon Township","Pa Kauk Village Tract",1134228
"Yangon Region","Kungyangon Township","Pay Kone Village Tract",1134229
"Yangon Region","Kungyangon Township","Hmaw Bi Village Tract",1134230
"Yangon Region","Kungyangon Township","Mei Ya Kone Village Tract",1134231
"Yangon Region","Kungyangon Township","Man Ka Leik Village Tract",1134232
"Yangon Region","Kungyangon Township","Ma Yan Village Tract",1134233
"Yangon Region","Kungyangon Township","Yae Tein Village Tract",1134234
"Yangon Region","Kungyangon Township","Let Khoke Kone Village Tract",1134235
"Yangon Region","Kungyangon Township","Wet Kaik Village Tract",1134236
"Yangon Region","Kungyangon Township","War Kauk Taw Village Tract",1134237
"Yangon Region","Kungyangon Township","Thone Gwa Village Tract",1134238
"Yangon Region","Kungyangon Township","Tha Pyu San Village Tract",1134239
"Yangon Region","Kungyangon Township","Thea Kone Tan Village Tract",1134240
"Yangon Region","Kungyangon Township","Taung Kone 2 Village Tract",1134241
"Yangon Region","Kungyangon Township","In Ga Lone Village Tract",1134242
"Yangon Region","Kawhmu Township","Myo Thit Quarter",1135001
"Yangon Region","Kawhmu Township","Myo Ma Paing Quarter",1135002
"Yangon Region","Kawhmu Township","Ma Gyi Tan Quarter",1135003
"Yangon Region","Kawhmu Township","Tar Lan Thit Quarter",1135004
"Yangon Region","Kawhmu Township","Pyi Taw Thar Quarter",1135005
"Yangon Region","Kawhmu Township","Taung Paing Quarter",1135006
"Yangon Region","Kawhmu Township","Hpa Yar Lan Quarter",1135007
"Yangon Region","Kawhmu Township","Htan Pin Chaung Village Tract",1135200
"Yangon Region","Kawhmu Township","Yae Kyaw Village Tract",1135201
"Yangon Region","Kawhmu Township","Pyin Ka Toe Village Tract",1135202
"Yangon Region","Kawhmu Township","Nyaung Kone Village Tract",1135203
"Yangon Region","Kawhmu Township","Kyaik Htaw (North) Village Tract",1135204
"Yangon Region","Kawhmu Township","Kyaik Htaw (South) Village Tract",1135205
"Yangon Region","Kawhmu Township","Auk Kyaung Village Tract",1135206
"Yangon Region","Kawhmu Township","Tha Meit Village Tract",1135207
"Yangon Region","Kawhmu Township","Kyon La Tar Village Tract",1135208
"Yangon Region","Kawhmu Township","Popa Village Tract",1135209
"Yangon Region","Kawhmu Township","Hmaw Taw Village Tract",1135210
"Yangon Region","Kawhmu Township","War Thein Kha Village Tract",1135211
"Yangon Region","Kawhmu Township","Ma Sei Seik Village Tract",1135212
"Yangon Region","Kawhmu Township","Ta Loke Htaw Village Tract",1135213
"Yangon Region","Kawhmu Township","Kha Laung Village Tract",1135214
"Yangon Region","Kawhmu Township","Ka Nyin Ngu Village Tract",1135215
"Yangon Region","Kawhmu Township","Shar Bwar Village Tract",1135216
"Yangon Region","Kawhmu Township","Ta Ku Pon Village Tract",1135217
"Yangon Region","Kawhmu Township","Hnget Aw San Village Tract",1135218
"Yangon Region","Kawhmu Township","Nat Yae Twin Village Tract",1135219
"Yangon Region","Kawhmu Township","Za Yat Kone Village Tract",1135220
"Yangon Region","Kawhmu Township","Ywar Tan Shey Village Tract",1135221
"Yangon Region","Kawhmu Township","Pein Hne Kone Village Tract",1135222
"Yangon Region","Kawhmu Township","Ah Hpyauk Village Tract",1135223
